3.064285709212223874e-01,3.333333432674407959e-01,1.783386344001406831e+00,1.752397100130717034e+00
3.669047600634041117e-01,3.333333432674407959e-01,1.713526154132116064e+00,1.651839330511273074e+00
3.797619031830912761e-01,3.333333432674407959e-01,1.565456512428465397e+00,1.409395373842251331e+00
3.769047628733373512e-01,3.333333432674407959e-01,1.344870051883515716e+00,1.250688513120015388e+00
3.788095272190514229e-01,3.333333432674407959e-01,1.223787269989649484e+00,1.188948758743094247e+00
3.883333350043920995e-01,6.016771635919246908e-01,1.183989988338379762e+00,1.137179448169732154e+00
4.316666669079236018e-01,6.645702504137027677e-01,1.135730020772843352e+00,1.077907757939032818e+00
5.138095247958387457e-01,6.645702504137027677e-01,1.081804171630314393e+00,9.937304314577354303e-01
5.783333343409357008e-01,6.656184683805741464e-01,1.018759623879478049e+00,9.112391153221610640e-01
6.383333309775307551e-01,6.666666865348815918e-01,9.366749388831002721e-01,8.229880130515908609e-01
6.511904742746126296e-01,6.666666865348815918e-01,8.839138953458695047e-01,7.630371770019050981e-01
6.735714298628625585e-01,6.802935165429265796e-01,8.219678978125254387e-01,7.190778577852549036e-01
7.095238086368356178e-01,7.945492709957578947e-01,7.909614543120065955e-01,6.733181232926230830e-01
6.716666694553125039e-01,7.494758997323378580e-01,7.806994189818698970e-01,6.843805789197765499e-01
7.138095254344598573e-01,8.165618488623661575e-01,7.372372061014176303e-01,6.103983472728129467e-01
6.323809539633137300e-01,5.587002166412161630e-01,7.600437206881386354e-01,7.955949328980356228e-01
6.509523821728570026e-01,8.008385772974986327e-01,8.193580572094235626e-01,5.860868653036513942e-01
6.611904741220531179e-01,5.041928827387731626e-01,7.843706078472592047e-01,9.056726158040124819e-01
5.957142832733336446e-01,8.385744218556385743e-01,7.908256605977103115e-01,5.969697349476363879e-01
5.783333337200539104e-01,8.197064988268246699e-01,8.462989656698135521e-01,5.725092498011559172e-01
6.633333304630858462e-01,6.205450886825345513e-01,7.329394925208317924e-01,6.215408496886679623e-01
6.283333306156454467e-01,7.714884731004822971e-01,7.137875643514451918e-01,5.928775276403007721e-01
6.830952381449085786e-01,6.823899532264133816e-01,6.593853167834735629e-01,5.433509548505147668e-01
7.211904764884993213e-01,7.085953943384518672e-01,6.393882283142634515e-01,5.231400115310020915e-01
7.635714261482159371e-01,8.238993637591788266e-01,6.245548595275197679e-01,5.240023452905738788e-01
6.411904745158695240e-01,7.955974857762174723e-01,7.023306399583816306e-01,5.485753675676742214e-01
6.959523833223751899e-01,7.285115373959331064e-01,6.510219886189415606e-01,5.091206817506993554e-01
7.859523811865419818e-01,7.976939160868806722e-01,5.854490348980539993e-01,5.956958588564170709e-01
7.552380919633877587e-01,8.563941331029688575e-01,5.748751441637675041e-01,4.321885719989080887e-01
7.983333338584218675e-01,8.228511574133386963e-01,5.423781238141514027e-01,4.533065143246320927e-01
8.340476179229362463e-01,8.448637341553310032e-01,5.096976156036059358e-01,4.351325200038885788e-01
7.633333322725125436e-01,7.589098589975129538e-01,5.960437485149928660e-01,5.189533854992884887e-01
8.588095231425194598e-01,8.385744188566627288e-01,4.852640074633416956e-01,4.827315025734451592e-01
7.642857164676700732e-01,7.379454914129005560e-01,6.164680033922195213e-01,5.401440665781872541e-01
7.130952398691858818e-01,5.576519984869087176e-01,6.905543291852587195e-01,7.755613199569894034e-01
8.907142833584830166e-01,8.637316541851691731e-01,4.459603330209141459e-01,3.960754981018462240e-01
