,Date,ElbowLeft_XY,ElbowLeft_XZ,ElbowLeft_YZ,ElbowRight_XY,ElbowRight_XZ,ElbowRight_YZ,HL_position_X,HL_position_Y,HL_position_Z,HR_position_X,HR_position_Y,HR_position_Z,Neck_XY,Neck_XZ,Neck_YZ,ShoulderLeft_XY,ShoulderLeft_XZ,ShoulderLeft_YZ,ShoulderRight_XY,ShoulderRight_XZ,ShoulderRight_YZ,TrackingId
0,2016/10/31-17:45:10.2179,173.098555382,134.759666096,157.304046241,165.189881319,118.201654623,168.125179769,-0.3953849,-0.8585586,0.054408,0.2127079,-0.7938169,-0.112779,177.565088783,12.843980499,139.257532118,136.434404548,169.459727007,165.66359199,153.311295548,129.580414315,125.749185163,72057594037927968
1,2016/10/31-17:45:12.1061,176.335699574,123.422719444,152.806800632,163.189016439,114.041662879,167.637821396,-0.4043849,-0.8544202,0.04796,0.2067585,-0.7911136,-0.099305,178.439728678,10.6003696095,138.776359232,139.047781837,165.579782655,168.749156565,153.64168628,124.328193464,123.758498781,72057594037927968
2,2016/10/31-17:45:12.1377,178.609370834,105.750688039,144.46938817,164.216987813,107.248264582,166.491062492,-0.3183849,-0.7562536,0.084482,0.2062441,-0.8040694,-0.089409,179.147979923,10.0333085439,139.629048556,141.192642436,154.803981524,167.646917808,148.193474235,134.868004,128.517139395,72057594037927968
3,2016/10/31-17:45:12.1742,173.804446271,131.907763181,157.317128872,163.292185524,109.985589757,168.173387227,-0.3268413,-0.7844549,0.069587,0.2074132,-0.7987622,-0.08461,179.291317081,9.32836309111,139.073930779,138.662126955,118.24334466,147.266224421,148.172652435,130.128583655,126.305118287,72057594037927968
4,2016/10/31-17:45:12.3064,157.65310274,146.622389819,176.174067312,161.791006696,111.986344674,170.070084093,-0.3668538,-0.78049,0.036662,0.2108988,-0.7977761,-0.064499,179.577581659,27.5775597597,140.5660159,161.319074388,134.837620913,131.164712903,145.46008633,128.422613168,125.231344988,72057594037927968
5,2016/10/31-17:45:12.3388,162.622897061,136.862882504,162.756877656,161.945711003,112.934380657,170.927322359,-0.3822058,-0.7894607,0.027543,0.2083269,-0.8029853,-0.055713,179.430603653,25.5349057617,139.40588955,159.614376119,144.130934095,138.416571385,144.619409323,128.083893311,125.488684767,72057594037927968
6,2016/10/31-17:45:12.3701,161.006536552,136.340141048,163.167317495,160.758500269,110.862883902,170.576526244,-0.3873402,-0.7880574,0.022537,0.207026,-0.795154,-0.055195,178.270483468,25.3144543681,138.263139461,161.133992143,144.539834512,138.287574538,145.170045387,128.72418137,125.856733398,72057594037927968
7,2016/10/31-17:45:12.4438,159.947088499,132.198465475,158.634848793,160.56238906,110.406947372,170.652970087,-0.3868367,-0.78122,0.015793,0.214272,-0.7715014,-0.05441,171.967278964,30.8411776655,133.31607508,163.874836953,149.564025472,141.667898173,144.722767949,128.61477418,125.955413598,72057594037927968
8,2016/10/31-17:45:12.4713,159.534387658,127.509556145,154.15982562,160.429004396,110.877929684,170.832059836,-0.3843125,-0.7707273,0.008988,0.2202704,-0.7583697,-0.06058,167.258145581,35.1361055296,129.518598507,165.005019668,152.740644423,144.310332857,144.014277169,128.651855229,125.614953322,72057594037927968
9,2016/10/31-17:45:12.5073,161.759716686,127.712438023,151.675336749,159.604910494,115.252894594,171.918479569,-0.3890318,-0.7712888,0.007243,0.2231927,-0.7455921,-0.062516,168.571277143,40.4170475308,129.517817924,165.381021924,152.439195635,144.152968987,144.32064837,127.644680303,123.954692558,72057594037927968
