,Date,ElbowLeft_XY,ElbowLeft_XZ,ElbowLeft_YZ,ElbowRight_XY,ElbowRight_XZ,ElbowRight_YZ,HL_position_X,HL_position_Y,HL_position_Z,HR_position_X,HR_position_Y,HR_position_Z,Neck_XY,Neck_XZ,Neck_YZ,ShoulderLeft_XY,ShoulderLeft_XZ,ShoulderLeft_YZ,ShoulderRight_XY,ShoulderRight_XZ,ShoulderRight_YZ,TrackingId
0,2016/11/15-15:10:21.9393,179.887130053,38.5884214226,117.995539993,152.703811199,139.672109736,177.793282685,-0.0802094,-0.6569637,0.098125,-0.0658837,-0.7179049,-0.2828296,145.7273226,77.0711058388,161.897220321,109.520460633,173.828943277,111.822408063,132.469805931,131.603722489,142.469103271,72057594037927968
1,2016/11/15-15:10:22.4427,179.893382814,38.573128594,117.945926713,151.24625629,135.477459433,177.638562807,-0.0681195,-0.6523983,0.086369,-0.0546089,-0.7050085,-0.2778181,144.519288701,77.9976709029,162.514459352,109.209925282,173.912886047,111.707359981,132.600136705,134.82182702,141.734855106,72057594037927968
2,2016/11/15-15:10:22.5986,179.89535951,38.5542060431,117.895878062,152.959572496,133.030424244,178.519961054,-0.0650785,-0.6502022,0.087047,-0.0407691,-0.6967265,-0.2692165,143.656094136,78.8069117099,163.130836658,109.004412591,174.02628112,111.641185117,132.36136897,137.861902923,141.123430027,72057594037927968
3,2016/11/15-15:10:22.9170,179.882345197,38.5179756292,117.844069606,149.608713003,129.335437748,176.989726662,-0.0642017,-0.6417206,0.092625,-0.0350713,-0.6917032,-0.2662114,143.021246403,79.7910348322,163.906167054,108.5675158,174.08652575,111.466355654,131.524675098,139.573802522,140.367809346,72057594037927968
4,2016/11/15-15:10:23.2337,179.351878885,41.2208655704,118.331155064,135.086102209,103.512225776,171.316870905,-0.0426818,-0.61348538,0.050462,-0.0155787,-0.668412,-0.251851,142.471632861,82.6667324357,165.416284598,108.626174117,171.518031293,110.464612118,135.217907218,160.238630367,137.54281738,72057594037927968
5,2016/11/15-15:10:23.2548,179.230875229,33.9625521557,116.995152572,134.482150593,93.810181127,175.116817147,-0.0551765,-0.6580992,0.075697,-0.0019834,-0.6593508,-0.240357,141.477955605,84.0199638642,164.932253186,107.063782119,179.296887754,113.60760871,137.734460191,166.929237287,137.626280527,72057594037927968
6,2016/11/15-15:10:23.3602,179.653442427,108.809426388,166.886416284,129.505987006,87.2744141256,174.225996617,-0.0666305,-0.7276208,0.267409,0.0055008,-0.6455692,-0.2326987,142.421986503,88.7986252847,166.318129249,113.40337827,156.722164953,104.771998256,136.506425042,170.92212038,136.469985275,72057594037927968
7,2016/11/15-15:10:23.4641,178.829077812,162.846634972,175.006124742,126.090722237,79.927631447,174.125443185,-0.0694998,-0.7366097,0.292628,0.0146415,-0.6360099,-0.2254832,141.422141509,89.7597870716,168.671220455,113.871014227,158.618014135,105.453057588,136.55526209,176.081339409,135.524486864,72057594037927968
8,2016/11/15-15:10:23.5856,178.749533315,123.872028177,161.709070009,124.236392368,76.1124806012,175.184273072,-0.0672599,-0.732611,0.291363,0.0037847,-0.6355257,-0.2169292,140.586178134,91.2968935569,170.456406035,111.463590094,177.799025553,115.815992303,136.440256286,177.427767237,135.545673231,72057594037927968
9,2016/11/15-15:10:23.6763,178.44991347,122.458808297,161.469571716,121.70186962,71.1308477917,176.22208531,-0.0663186,-0.7310578,0.292653,-0.0043374,-0.6426124,-0.2129204,139.475527291,89.8267753204,170.558839676,110.073117664,179.473402952,114.745125292,139.259195641,178.864566289,136.416038901,72057594037927968
10,2016/11/15-15:10:23.7715,179.143961727,121.24201959,162.031655106,120.119684571,69.6047335311,177.353112994,-0.0664017,-0.7310738,0.290315,-0.0027587,-0.6363264,-0.20182,139.129576941,90.4808988302,172.634264537,108.491710568,178.142339027,113.815651599,137.587797582,179.312452781,136.433589588,72057594037927968
11,2016/11/15-15:10:23.7907,178.764514309,110.421056793,160.357681927,118.15467623,65.6203932088,177.988621631,-0.0654405,-0.7252918,0.288898,-0.0050694,-0.6356997,-0.1939907,138.975837649,91.3849001074,173.650145088,106.865327657,179.779796597,112.863894309,139.028276191,177.146007893,135.68625796,72057594037927968
