6.000000108920392622e-02,1.918239050878668694e-01,1.794693538688478140e+00,1.768466712543799391e+00
4.159523821480217154e-01,6.656184683805741464e-01,1.748768945535023933e+00,1.717362697769261093e+00
5.464285729896454225e-01,6.519916323745775788e-01,1.685477621214730215e+00,1.616632016199939681e+00
5.066666671207973316e-01,5.733752726758800655e-01,1.538008720534188356e+00,1.394419325222759021e+00
4.569047620253903763e-01,6.132075610400745669e-01,1.336232214314597044e+00,1.233391414648332018e+00
5.159523817754926300e-01,6.624738142925238327e-01,1.186921509674617292e+00,1.106862005197776888e+00
5.845238077321223136e-01,6.666666865348815918e-01,1.077717150960649795e+00,9.855255971914567148e-01
6.376190449865091203e-01,6.666666865348815918e-01,9.797864865689051017e-01,8.695302598131527949e-01
6.507142827446972255e-01,6.666666865348815918e-01,8.965448229085831722e-01,7.879834992330778665e-01
6.599999992975166263e-01,6.761006465498006213e-01,8.644185078995567650e-01,7.213294745991064572e-01
6.745238080620765686e-01,6.614255957633444760e-01,7.984255035718281768e-01,7.182480190535011078e-01
7.152380965295291881e-01,7.463312362724879856e-01,7.690158368576139880e-01,6.762056230748973995e-01
6.580952415863672300e-01,6.740042109909297752e-01,7.690460940202078488e-01,6.654894220754035139e-01
7.361904764814036772e-01,7.641509392726346661e-01,7.064854089702877760e-01,6.299677183793025437e-01
7.419047612874281050e-01,8.343815428655851907e-01,6.986616038140796014e-01,5.700718308769682219e-01
7.311904757327977178e-01,8.113207483441574608e-01,6.746173685505277851e-01,5.443111245737135562e-01
7.330952411606198593e-01,7.903563886318566434e-01,6.695657589605876758e-01,5.345682353718476110e-01
8.128571421617554194e-01,8.270440240326167869e-01,5.973449529636474242e-01,5.325318715482387777e-01
8.033333322121983811e-01,8.459119444373268681e-01,5.928426035812922601e-01,4.812281459757367097e-01
7.833333304950169662e-01,7.672955956099167807e-01,5.884099164888971778e-01,5.309007336508553276e-01
8.473809472861745240e-01,8.092243199078541505e-01,5.435340674860137389e-01,5.358105948511159289e-01
7.692857164712179063e-01,7.494758959836179679e-01,5.885072914617403006e-01,5.730432873626924994e-01
8.664285656419538073e-01,8.176100576448740442e-01,4.995271198806308099e-01,4.742902632591859402e-01
8.742857096450670218e-01,9.067085846415106065e-01,4.556382035925274354e-01,3.788956958542829545e-01
8.728571401465506918e-01,7.651991671736135814e-01,4.500771059166817079e-01,5.385687701732108090e-01
8.745238066074394467e-01,8.480083826203016484e-01,4.566971615666434725e-01,4.544582425985695950e-01
7.916666639880055589e-01,7.400419374681869167e-01,5.306065826898529458e-01,5.919313914370987195e-01
9.254761857291061711e-01,8.113207487190294831e-01,3.591650488121169160e-01,4.903363782279896443e-01
8.892857111103479317e-01,8.249475843501541394e-01,4.110991917905353343e-01,4.872911883600102856e-01
7.390476186360631639e-01,6.761006465498006213e-01,6.304831300817784756e-01,7.163234206865418674e-01
9.247619012991586951e-01,8.532494722672228082e-01,3.343350975995971752e-01,4.244790052842793981e-01
7.797619056133996418e-01,7.337526232941345983e-01,5.959413959511689063e-01,5.689467093292271960e-01
8.590476168763069298e-01,7.494758922348981889e-01,4.034059743796076236e-01,5.757106890749631445e-01
9.395238066890408968e-01,8.343815473640490143e-01,2.801862054282710512e-01,4.545998449126879559e-01
9.007142826559997317e-01,6.991614272009651909e-01,3.431852040901071099e-01,6.435437426439620801e-01
9.016666633032617284e-01,8.333333310841014585e-01,3.378728808391661675e-01,4.728041130510516332e-01
8.699999984708570722e-01,7.746331268136605885e-01,4.201193530289899503e-01,5.679961123369025033e-01
8.957142834862072966e-01,5.628930892584458334e-01,3.324523351731754617e-01,1.016921605329093703e+00
9.147619007953574632e-01,8.249475873491298739e-01,3.110634285779226293e-01,5.020830991601793469e-01
8.245238080265976377e-01,6.792452965142592447e-01,5.292519545980861606e-01,8.107452668109029759e-01
8.499999980131786037e-01,5.922431938303341914e-01,4.339532647459279358e-01,1.115225857721184877e+00
9.092857102375654366e-01,8.490565996499931378e-01,3.197563872096084725e-01,4.246227027110333618e-01
8.652380904981068488e-01,7.180293547282429190e-01,3.809231693191186818e-01,7.296164051729178146e-01
8.419047594070434570e-01,5.911949790498745028e-01,4.333886815146321680e-01,1.146098811296546893e+00
9.445238065151940754e-01,8.186582757991814896e-01,2.384675812153589369e-01,5.258961190826862975e-01
8.104761884326027177e-01,6.624738094191880977e-01,5.334500905481123212e-01,9.179362523480780744e-01
8.871428553547177076e-01,6.415094508315032362e-01,3.229821107217243914e-01,9.768610714741472467e-01
9.288095190411521651e-01,7.997903542698554524e-01,2.579231538233302534e-01,5.096469960825623646e-01
8.880952334297554929e-01,7.651991649243816696e-01,3.558176358718247445e-01,6.222052428894823128e-01
9.342857122421265315e-01,7.023060932849187754e-01,2.348756195001658886e-01,8.155130488598871796e-01
9.361904739623977401e-01,7.169811433216310981e-01,2.251244858971663820e-01,7.905338324090969149e-01
9.123809504721845931e-01,6.687631205942645707e-01,2.831437555097398584e-01,1.038975059986114502e+00
9.219047590380623491e-01,6.740042094914417969e-01,2.664347220212221479e-01,9.879308639082519106e-01
9.423809486485663633e-01,8.563941203573215422e-01,2.011704272812321059e-01,4.571112182295922199e-01
8.726190483995845959e-01,6.572327231461146946e-01,3.790728707309989343e-01,1.181856258860174202e+00
7.852380939892360523e-01,6.666666865348815918e-01,6.504063514903897225e-01,1.239104185464247276e+00
8.885714281882558518e-01,7.452830263653641429e-01,3.187978279377732815e-01,6.324323200673427348e-01
8.757142823366891315e-01,8.574423445095805674e-01,3.280330083643396843e-01,4.226146515857123753e-01
8.869047575763294722e-01,5.974842872259751303e-01,3.221002734133175394e-01,1.211624628342922394e+00
9.378571412393025275e-01,5.817610160359796279e-01,2.325960368184106508e-01,1.287514090538024902e+00
9.638095213898590918e-01,7.064989539062451751e-01,1.545643625603545235e-01,7.580069775148382538e-01
8.990476167627742266e-01,6.666666865348815918e-01,3.122491304186128525e-01,1.228998328529813833e+00
8.300000003405979543e-01,6.614255957633444760e-01,4.960710498726084161e-01,1.215099515030219068e+00
9.611904742462294982e-01,6.635220298227274549e-01,1.543450195076210285e-01,9.880000842067430122e-01
9.297618995464983493e-01,5.828092347525950512e-01,2.245105393142217964e-01,1.375904456249573027e+00
8.716666652155774520e-01,6.645702491016507452e-01,3.637698741186232709e-01,1.183604662898201543e+00
9.445238052734307166e-01,6.750524280206212646e-01,1.968578128676329586e-01,1.062240117750827606e+00
