,Date,ElbowLeft_XY,ElbowLeft_XZ,ElbowLeft_YZ,ElbowRight_XY,ElbowRight_XZ,ElbowRight_YZ,HL_position_X,HL_position_Y,HL_position_Z,HR_position_X,HR_position_Y,HR_position_Z,Neck_XY,Neck_XZ,Neck_YZ,ShoulderLeft_XY,ShoulderLeft_XZ,ShoulderLeft_YZ,ShoulderRight_XY,ShoulderRight_XZ,ShoulderRight_YZ,TrackingId
0,2016/10/28-23:06:10.5185,167.805275688,116.383765119,169.843507079,160.525833803,117.10200619,170.966256859,-0.225431812,-0.8316259,-0.104601,0.2378066,-0.8411241,-0.088959,173.576104847,152.035305225,150.815472767,139.123929234,153.032088489,135.542767229,145.860058372,137.438776219,127.100411939,72057594037928128
1,2016/10/28-23:06:13.3766,167.270802583,109.222929612,169.570061821,161.777339827,122.455510742,170.407253723,-0.21169052,-0.8420452,-0.079726,0.2471866,-0.8205179,-0.105783,178.014617847,152.922177614,150.295890745,138.689309773,153.397035046,139.460830307,146.733061997,139.220635056,127.459387691,72057594037928128
2,2016/10/28-23:06:13.4109,165.176192701,98.2795554654,166.893252061,161.707179821,120.16054361,168.877291698,-0.190616585,-0.8741272,-0.043308,0.2547541,-0.8200803,-0.112453,176.62783482,152.931360489,149.197007674,136.769093895,151.837579465,140.642742071,147.469395983,141.226598841,127.870509016,72057594037928128
3,2016/10/28-23:06:13.4460,164.474186709,97.986443483,172.336391566,160.961128645,117.674611358,167.801310395,-0.1766013796,-0.8570774,-0.04511,0.2592463,-0.8248485,-0.13002,176.463866243,150.97582682,149.555935708,136.205911395,143.135435571,138.562107165,148.21054017,141.592360316,126.70420027,72057594037928128
4,2016/10/28-23:06:13.4765,165.632034914,103.536994772,172.443928552,161.251497318,118.03753181,167.663160571,-0.169647124,-0.8317979,-0.033158,0.260585,-0.8241835,-0.129076,175.930054899,146.431714012,151.447304367,136.944743673,143.761589673,144.990574322,148.470820643,141.107811749,126.346451716,72057594037928128
5,2016/10/28-23:06:13.5426,161.960250995,118.413484471,175.874538666,160.803716111,112.655770622,163.723687953,-0.147761844,-0.7447071,-0.061032,0.2772483,-0.8177922,-0.149286,176.201908769,145.253319098,151.338707308,138.827522606,122.012234713,126.973390691,148.613496139,144.856111506,126.445761307,72057594037928128
6,2016/10/28-23:06:13.5750,167.556165536,146.864094015,179.805159335,161.337831524,112.090978529,163.159328632,-0.145414251,-0.7291056,-0.051458,0.2864924,-0.8136429,-0.152453,172.367662178,145.97781516,147.587271776,139.875656656,117.831381705,126.188472795,148.273870468,144.420659552,125.890637874,72057594037928128
7,2016/10/28-23:06:13.6106,162.36565157,112.33240265,175.050522961,161.951886624,111.095291409,161.107631391,-0.13101051,-0.7474236,-0.025824,0.2883383,-0.8098139,-0.147641,173.737619559,147.424856992,152.606623646,136.109994328,123.990807808,130.007518059,148.384605856,146.738216851,126.698557385,72057594037928128
8,2016/10/28-23:06:13.6446,164.609974581,116.978169761,176.650996177,167.087891956,121.349307314,159.061034991,-0.12718833,-0.7329979,-0.032001,0.2870453,-0.7848668,-0.166308,175.075210276,148.353753846,154.518427617,134.960062074,122.419091122,129.381486591,146.762700448,150.257259376,126.827103341,72057594037928128
9,2016/10/28-23:06:13.6745,164.400595673,109.596539808,175.936599019,166.259432773,114.202788353,157.51421199,-0.12370064,-0.7204833,-0.036764,0.2913264,-0.8017981,-0.167049,173.414649275,156.555992594,155.639284485,134.078320868,123.119322254,132.52057276,146.630711567,149.708750894,126.211004078,72057594037928128
10,2016/10/28-23:06:13.7086,164.030388884,107.235252623,175.803916038,166.510788452,119.374486232,159.578691836,-0.11498837,-0.7182143,-0.039107,0.29255,-0.7867572,-0.177437,172.19513702,157.138257308,155.161649355,133.390010467,122.677245655,132.380436673,146.592889677,146.476888388,124.079430925,72057594037928128
11,2016/10/28-23:06:13.7413,163.326834022,96.5615011359,173.653143616,166.938643186,117.147791214,157.563043951,-0.1098449,-0.7094834,-0.063023,0.2922891,-0.7815607,-0.19585,170.838327549,158.566536157,150.924811934,132.282790872,135.150917892,139.142955032,144.583151241,157.361699087,129.168711165,72057594037928128
12,2016/10/28-23:06:13.7741,163.133703616,91.2164219413,172.560536198,166.094818616,119.07205776,158.383286318,-0.10170226,-0.7119022,-0.084258,0.2925326,-0.770654,-0.203514,170.39570308,164.576088001,153.474243574,131.588993524,138.348991032,141.83173087,145.53292857,155.270733093,128.372537906,72057594037928128
13,2016/10/28-23:06:13.8108,163.333695583,82.3499830513,170.423053892,165.371501,120.196543889,158.827224184,-0.09266504,-0.7025657,-0.107929,0.3012075,-0.7696707,-0.223364,163.183844785,176.785987716,149.11237649,130.867792957,143.94060605,142.606368296,148.063109645,153.069426531,128.697904391,72057594037928128
14,2016/10/28-23:06:13.8464,166.40409954,127.175474316,179.192373546,164.24266886,122.482185298,160.185548638,-0.12184321,-0.6729397,-0.071969,0.2867923,-0.7626434,-0.245475,172.394235901,158.954674762,138.107613671,132.370272445,117.258743252,139.063578183,148.476523415,153.531303244,129.753959347,72057594037928128
15,2016/10/28-23:06:13.8774,164.757387489,111.71653713,175.956360431,165.315889609,109.498585866,157.385050033,-0.11061446,-0.6709372,-0.055627,0.2996934,-0.7628553,-0.231705,160.872447211,174.102505043,149.021118899,131.022664342,134.286980991,142.765614924,143.70181017,163.793490146,132.817863891,72057594037928128
16,2016/10/28-23:06:13.9100,166.532241098,114.642850247,175.826989103,163.291319552,115.888686462,160.115508986,-0.14629264,-0.6942371,-0.014269,0.2794314,-0.7121233,-0.21171,173.209907151,147.034466946,144.006402533,106.605910317,147.215826989,160.313472997,119.193204651,166.95634642,108.41156425,72057594037928128
17,2016/10/28-23:06:13.9435,162.851093324,89.4372698953,172.160475488,162.968877882,115.816426582,160.334702668,-0.1205171,-0.8354216,0.009939,0.2701929,-0.7727525,-0.266369,172.799996444,173.12654419,149.64266107,133.443491321,134.553164923,137.714708324,145.758650005,156.198305851,128.926257655,72057594037928128
18,2016/10/28-23:06:13.9746,172.072688631,146.579765276,172.886687095,163.463811659,109.665901162,158.70635448,-0.14391983,-0.8255396,0.054673,0.2844719,-0.774442,-0.252478,166.470279507,177.03895556,149.385851461,138.034609024,114.654176476,150.208267196,144.08877072,160.191625026,130.480332833,72057594037928128
19,2016/10/28-23:06:14.0066,169.546603403,109.436003704,173.016829856,160.675685265,108.382049188,160.052298346,-0.13571125,-0.8436479,0.007687,0.2812787,-0.7546283,-0.24427,165.796553374,175.302208732,149.016698302,131.964867361,130.953988684,159.995957379,144.549096202,158.418128314,129.820099639,72057594037928128
20,2016/10/28-23:06:14.0443,167.775909351,104.626866545,172.573880735,158.596247411,117.251368552,163.604852316,-0.16665392,-0.8249563,-0.006354,0.2540732,-0.769243,-0.246652,174.140800217,159.191939356,142.117041165,133.1931696,134.218437355,162.577804255,147.096258428,151.337952732,127.267340207,72057594037928128
21,2016/10/28-23:06:14.0751,165.671731457,108.719501426,153.403861824,160.952600871,104.310456466,160.832375019,-0.17531988,-0.8007385,0.006407,0.2813858,-0.7545628,-0.232865,147.497139262,147.063530153,139.861387627,137.827210619,151.142389717,147.423696345,148.585982418,155.642372626,131.593960451,72057594037928128
22,2016/10/28-23:06:14.1116,172.456669381,122.199234499,162.590407051,160.857009037,107.741590911,159.968776464,-0.22479505,-0.8180676,0.008279,0.2523447,-0.7703642,-0.229332,176.338076424,173.194238283,137.522475712,131.63748885,138.923508486,148.462685515,150.54949514,149.032740934,128.878558443,72057594037928128
23,2016/10/28-23:06:14.1406,172.090526302,115.691732205,161.177427613,162.119090142,101.848016612,158.497328257,-0.228673,-0.8224093,0.005084,0.2645757,-0.7768481,-0.208844,167.847631702,164.218001068,145.829765255,132.337444605,145.979518606,148.913279744,147.257018424,153.423740837,129.290664356,72057594037928128
24,2016/10/28-23:06:14.1752,174.02027723,131.208700159,160.396201973,162.442654578,98.0754696184,160.992120319,-0.23193763,-0.8223061,-0.012993,0.2680867,-0.7708206,-0.195249,167.312617967,163.184496552,145.44121436,134.808727463,139.436073914,144.651743768,143.213434771,153.670827282,127.867003742,72057594037928128
25,2016/10/28-23:06:14.2087,179.951321099,146.988230686,160.411223578,161.798207416,100.577163074,158.99472449,-0.25304462,-0.8223122,-0.021743,0.2489033,-0.7612992,-0.187946,179.479051517,179.208664033,144.102185034,129.326858841,125.1570783,140.921559297,145.611478983,150.188212675,126.996439772,72057594037928128
26,2016/10/28-23:06:14.2421,177.826363211,134.181749099,157.752868349,161.159442414,86.9229306665,155.865016228,-0.23308912,-0.81743,-0.014059,0.2752364,-0.7504784,-0.163453,157.674253389,141.884848696,146.865951801,134.070056314,139.9876438,146.79775428,146.104451332,154.2405311,130.288495784,72057594037928128
27,2016/10/28-23:06:14.2757,179.579130428,128.005057913,154.276991821,161.667964731,87.1780612754,153.086643468,-0.23777261,-0.831318,-0.020794,0.2649222,-0.7342325,-0.158672,168.00721373,156.847173579,146.717862195,134.298717469,147.601644207,150.646640083,144.967496031,155.766715183,130.565981595,72057594037928128
28,2016/10/28-23:06:14.3072,179.082000254,128.377474433,154.179241042,164.097844546,90.7116236994,152.036302627,-0.28424526,-0.8475501,-0.037804,0.2411086,-0.7300547,-0.152022,179.441010799,170.174318964,143.980070032,135.093098127,146.034922627,149.471146964,144.165931823,154.750205953,130.644075576,72057594037928128
29,2016/10/28-23:06:14.3395,178.602918886,130.561104298,156.018163891,159.554773571,88.3655706614,152.835397483,-0.28639332,-0.8299005,-0.034566,0.2332822,-0.6922113,-0.15147,171.686551188,178.640537092,142.893508781,135.713254943,144.087108761,148.356035824,144.777208801,150.901054869,129.147663516,72057594037928128
30,2016/10/28-23:06:14.3780,175.587207342,127.600559806,156.776205708,156.450003244,84.0353968738,154.580751146,-0.27971495,-0.8308975,-0.040161,0.2384841,-0.6817928,-0.135477,179.616399314,159.240780951,142.042576686,138.247965932,147.580357914,145.733091615,144.416906401,148.210565845,128.638554363,72057594037928128
31,2016/10/28-23:06:14.4086,176.523274342,128.250785574,156.337472125,163.555139347,96.4782742974,148.778160701,-0.30740723,-0.8408075,-0.051835,0.2377019,-0.6764285,-0.110701,179.157620032,148.227988987,138.790629611,135.932422432,149.162932565,146.826506317,143.190467168,147.98020561,131.265527618,72057594037928128
32,2016/10/28-23:06:14.4416,179.907431399,129.790558773,154.893254557,160.937744391,105.319372236,154.198160093,-0.33245183,-0.8421069,-0.039873,0.2158201,-0.6681604,-0.086454,165.703405128,171.538573976,141.793426924,134.100633203,148.378265537,146.688904561,144.666470934,137.658421398,126.516418873,72057594037928128
33,2016/10/28-23:06:14.4736,179.843251209,128.773418206,153.856200001,160.617516552,113.237291559,153.112487865,-0.33665057,-0.8417958,-0.043904,0.2123265,-0.6823545,-0.044599,161.839621487,178.684618169,141.293196551,134.051041116,147.777752788,146.302808404,145.195006078,128.997352116,121.755839863,72057594037928128
34,2016/10/28-23:06:14.5077,179.08841503,136.064862078,160.065005329,160.564758625,119.213557436,156.799175878,-0.34628238,-0.8214346,-0.03996,0.2020673,-0.6771918,-0.019317,155.562216126,173.709573183,142.230650563,134.230406892,148.116304534,145.979710325,144.947932376,122.880207885,118.598269062,72057594037928128
35,2016/10/28-23:06:14.5457,179.340755303,130.079110665,159.976424492,161.419995867,126.622112247,162.135824484,-0.35480939,-0.8170747,-0.027091,0.1941057,-0.6470568,-0.029498,152.402433096,167.947781117,143.299282273,134.314368262,152.132132769,146.590320595,143.697783242,118.308725939,116.411097791,72057594037928128
36,2016/10/28-23:06:14.5793,179.388532414,118.744205619,154.164682787,161.617103786,129.867671698,164.830586051,-0.34633101,-0.7908124,-0.033691,0.182304,-0.647347,-0.012234,147.928320426,159.71794878,146.9551251,134.352085686,158.095990799,146.742929198,143.194392302,115.425962799,115.3073936,72057594037928128
37,2016/10/28-23:06:14.6098,178.299401659,144.182158654,163.777675741,162.65487419,127.686435723,163.440820607,-0.35720351,-0.8255106,-0.016312,0.176892,-0.6582352,-0.009049,150.720582103,175.644851518,148.093896419,135.152412099,131.522435906,129.699263033,140.928085982,119.261702947,120.560596582,72057594037928128
38,2016/10/28-23:06:14.6418,177.74570446,144.261188473,164.074494778,159.423269123,121.098256752,160.796562173,-0.37246947,-0.8262457,-0.003865,0.1664283,-0.6917411,0.024774,150.219747003,174.027639661,152.360634511,135.538446694,129.000354766,124.767026351,141.42025507,119.769040635,121.76363775,72057594037928128
39,2016/10/28-23:06:14.6739,176.546462937,138.95203403,162.74938156,159.920668062,121.954004634,160.877168459,-0.37224714,-0.8215025,-0.004246,0.1755555,-0.692472,0.034667,149.198150344,171.036033175,153.107323789,136.582376328,133.139243318,126.643786529,141.541435835,120.018918978,121.550314935,72057594037928128
40,2016/10/28-23:06:14.7084,171.570949772,138.883087723,170.266235379,159.600756205,121.261475103,160.949351128,-0.35588542,-0.8080147,-0.034843,0.1714664,-0.6892204,0.031776,149.228538368,169.223015999,154.63731462,137.044194293,135.195675405,127.613667858,141.769294412,119.924542128,121.324764359,72057594037928128
41,2016/10/28-23:06:14.7440,171.561575831,138.871243313,170.631399669,159.971287461,121.470971322,160.568739147,-0.3390934,-0.7990022,-0.058286,0.1740795,-0.7011238,0.040111,152.187840745,173.216717902,155.263685083,137.024020704,138.099269316,128.046555251,142.354546209,120.297354233,122.367408288,72057594037928128
42,2016/10/28-23:06:14.7755,168.481288813,132.300772967,169.715126014,161.425970571,123.779205372,160.629649069,-0.3338717,-0.8212084,-0.070774,0.1739581,-0.713533,0.058769,155.073687087,171.065123038,163.040229995,138.882162133,154.459392797,133.553580936,142.976934273,119.636459785,122.843082021,72057594037928128
43,2016/10/28-23:06:14.8141,168.548939468,130.17982678,167.888825189,163.056514147,125.326020516,159.915151623,-0.3360835,-0.8131694,-0.074191,0.166183,-0.7658973,0.118942,156.446441004,168.822530136,166.935548583,139.867987073,156.913979825,134.453336074,142.606468762,118.875435024,124.177389709,72057594037928128
44,2016/10/28-23:06:14.8446,170.659396831,148.237488972,170.881859659,162.793747599,122.205439711,166.168269367,-0.33980932,-0.8039257,-0.078314,0.1695596,-0.7348831,0.078505,158.50546503,177.299686532,173.717400883,140.454824998,158.444691878,135.18822649,140.886623417,118.967068221,125.935827223,72057594037928128
45,2016/10/28-23:06:14.8736,173.764482115,150.885405129,172.134447247,168.979450364,132.55633608,166.303782191,-0.3065534,-0.7273907,-0.089445,0.1712413,-0.7069153,0.057239,160.138537249,173.199019006,171.030505745,139.332991204,153.384847877,134.339077384,138.919571741,120.98181312,128.16647744,72057594037928128
46,2016/10/28-23:06:14.9446,173.863026676,154.069454204,174.117271771,165.177926596,117.329385212,166.915329662,-0.2893578,-0.7624208,-0.090183,0.1574308,-0.7289567,0.03358,163.600081056,61.2385648195,149.647171888,139.983364932,145.559952426,134.396538466,134.476029476,128.796799815,134.811740145,72057594037928128
47,2016/10/28-23:06:14.9757,170.637842527,147.395359676,172.408443232,165.311329721,118.289662293,166.611644891,-0.2698855,-0.8180537,-0.061003,0.1673604,-0.7352819,0.029496,173.605076786,52.7146729822,156.14368452,142.391735076,153.025988704,137.905171045,134.992067264,128.413798389,134.777915219,72057594037928128
