,Date,ElbowLeft_XY,ElbowLeft_XZ,ElbowLeft_YZ,ElbowRight_XY,ElbowRight_XZ,ElbowRight_YZ,HL_position_X,HL_position_Y,HL_position_Z,HR_position_X,HR_position_Y,HR_position_Z,Neck_XY,Neck_XZ,Neck_YZ,ShoulderLeft_XY,ShoulderLeft_XZ,ShoulderLeft_YZ,ShoulderRight_XY,ShoulderRight_XZ,ShoulderRight_YZ,TrackingId
0,2016/11/01-17:06:51.1536,135.925586216,163.109015375,122.376277146,71.8501645773,70.35741369,90.7884769711,-0.18897,-0.5618065,-0.431416,0.1924884,-0.5332761,-0.323294,170.660706637,91.0418750817,153.333103942,105.427743091,75.1567375933,134.754749959,133.538183978,175.496240051,177.057155286,72057594037934000
1,2016/11/01-17:06:51.9511,134.233245018,166.926408064,124.863380464,66.0014998409,57.9075153782,89.8864001378,-0.205412,-0.5600092,-0.4289,0.099557,-0.5048274,-0.283213,169.733437574,91.9855451063,154.879372191,105.445709191,81.3691090684,132.308603975,133.054169809,176.486815414,175.890202987,72057594037934000
2,2016/11/01-17:06:51.9806,119.097018438,171.95946865,119.091442948,178.902043816,91.780903758,99.5515542667,-0.226131,-0.5475899,-0.424719,0.3634391,-0.5883407,-0.391825,174.462417313,86.097014635,153.714390468,106.916695375,88.4321418907,141.930865516,129.110272463,179.672716191,166.840655552,72057594037934000
3,2016/11/01-17:06:52.0132,98.3563370571,133.065403664,130.903178804,169.194500267,92.6344429453,104.245373783,-0.2359707,-0.5638124,-0.421212,0.3447364,-0.6073531,-0.380236,174.197696098,85.7245582749,153.312995296,102.773522776,84.0762018868,136.353543149,127.086143107,176.987937647,162.07364641,72057594037934000
4,2016/11/01-17:06:52.0820,72.054242686,118.851857865,100.975146176,171.87945412,97.0503813998,104.912811085,0.1048346,-0.38170153,-0.252383,0.268981,-0.6422764,-0.368003,179.658908735,80.6655619403,152.565526175,101.876362183,91.5085560586,136.188707453,121.605421319,171.911083973,162.601820286,72057594037934000
5,2016/11/01-17:06:52.1161,70.7476481091,116.355530291,95.395751445,171.356012362,109.045704672,108.861427633,0.1104156,-0.36366369,-0.24746,0.2564088,-0.657455,-0.363228,177.906888657,81.9027608646,152.643673683,100.997356768,89.5751195229,135.191432663,121.167779718,158.994703295,157.591538871,72057594037934000
6,2016/11/01-17:06:52.1511,59.1157172978,95.7732175745,83.4924614984,72.4968904376,103.423385882,97.8056957508,0.1065331,-0.35163898,-0.243628,0.1115545,-0.5204423,-0.343901,179.61018006,78.0672083427,152.103873444,112.400089232,111.575167903,174.749951045,118.169658579,144.442860186,154.08802577,72057594037934000
7,2016/11/01-17:06:52.1832,64.7275143276,96.6786133395,85.1962089148,72.712049553,106.000404497,100.525747176,0.1100917,-0.34319398,-0.247987,0.1097443,-0.5091215,-0.354458,179.037418154,81.7258911039,152.410825533,109.138721853,103.839924415,162.167436493,121.027600388,139.818838245,150.050002168,72057594037934000
8,2016/11/01-17:06:52.2578,40.6620140207,62.6445481543,69.8614856769,92.5272587907,110.606379686,121.96483051,0.0986405,-0.32088681,-0.253554,0.0901092,-0.5345401,-0.373809,176.171421489,71.1825306692,150.712579029,136.822340561,152.868811377,159.354188057,119.765130196,124.654852403,143.057163744,72057594037934000
9,2016/11/01-17:06:52.2823,40.5238169365,62.8305779266,67.2953646807,85.0833007872,100.078621838,123.955773018,0.0978874,-0.309503541,-0.255811,0.0951601,-0.515394,-0.384122,176.710500551,70.2562996854,149.718202965,136.290219995,149.578410633,162.600562956,129.288462886,134.190814446,140.828531524,72057594037934000
10,2016/11/01-17:06:52.3148,41.6932157372,65.747444236,66.970216766,55.26928553,83.1997070072,100.403300469,0.0929409,-0.29679755,-0.25494,0.0829958,-0.4504592,-0.375071,178.231283337,68.2708589524,148.979533512,133.164519518,141.65295584,167.397825701,137.3973274,155.702694682,173.867368995,72057594037934000
11,2016/11/01-17:06:52.3491,45.3087267961,70.2107835506,66.1938499796,68.17252845,105.140771891,115.590722802,0.1005318,-0.290202,-0.255319,0.076641,-0.4448667,-0.384536,179.77876703,70.3793551,150.143491878,129.138520072,137.170145504,167.521674614,99.8762580852,113.05475174,31.1953461914,72057594037934000
12,2016/11/01-17:06:52.3816,46.5432654946,71.934977499,69.3081315491,44.2806055633,55.741294113,78.3958308945,0.0907443,-0.28424975,-0.250497,0.026834,-0.4169061,-0.394207,179.996797682,66.6288480856,150.604438618,127.011632284,134.42653358,167.328288163,127.978222614,169.545645382,126.263083914,72057594037934000
13,2016/11/01-17:06:52.4816,47.4919790922,74.2651361512,74.2756281461,53.2986821099,98.6893861695,95.9478838901,0.0939878,-0.29367316,-0.25641,-0.0107823,-0.4321858,-0.426642,179.874941143,65.250190502,152.058329058,125.345143916,131.916982772,165.817573921,117.875323929,140.238464106,145.800402975,72057594037934000
14,2016/11/01-17:06:52.5167,49.5677476739,77.8023004713,73.999139093,52.8913872089,99.6493606275,96.6184779861,0.0932499,-0.29574081,-0.266033,-0.0156526,-0.426871,-0.42722,179.472664817,63.6258522574,152.580235325,123.432542446,127.411710494,169.511582376,118.103621474,139.061418666,147.112298484,72057594037934000
15,2016/11/01-17:06:52.5807,94.5016475065,120.561679252,150.544974663,45.7100129186,78.5991381676,70.2910547053,0.1794276,-0.34895099,-0.50118,-0.0219802,-0.418048,-0.427528,178.309123663,67.5390673017,154.611693116,93.6853224826,124.273048071,168.993934861,126.369142744,174.660233588,124.451834781,72057594037934000
16,2016/11/01-17:06:52.6131,81.2389082756,110.936517847,140.845629368,60.8716525359,52.083749393,82.4639634971,0.1748803,-0.34838466,-0.496658,-0.115315,-0.4617349,-0.459785,177.988202749,78.3449857844,157.996824828,111.349439699,140.520812746,168.804191956,129.776859406,151.226049433,117.68263742,72057594037934000
17,2016/11/01-17:06:52.6472,66.8696200715,81.8054375131,111.850448813,61.4600780146,53.1637088635,83.4367924202,0.111039,-0.37508619,-0.328642,-0.1240121,-0.4575931,-0.459823,176.664235529,110.062452173,163.835564042,134.552237705,149.517044596,173.776045881,131.175524952,154.511929916,121.414059229,72057594037934000
18,2016/11/01-17:06:52.6800,115.255332453,114.693333165,158.885620968,54.5779958507,86.2525942337,82.7194627359,0.2758917,-0.41639619,-0.432196,-0.0237614,-0.42683793,-0.430135,173.016332516,132.835001534,170.640990693,93.3739398416,120.98630894,174.561022987,114.976856887,161.427591173,125.627350982,72057594037934000
19,2016/11/01-17:06:52.7140,115.6861495,116.479517372,163.804956286,52.7220636709,78.9122717327,82.5171082219,0.2759994,-0.4274331,-0.43956,-0.0151157,-0.43381007,-0.4573,169.718655327,149.937414584,177.980700864,90.9571663899,117.713290257,172.79530526,118.511447244,168.289786518,126.596571059,72057594037934000
20,2016/11/01-17:06:52.7461,122.218533982,86.934416845,52.9381915891,56.2864042218,68.180360407,87.3802661332,0.1615673,-0.357332276,-0.303937,-0.0674057,-0.4608288,-0.5338,167.539750584,155.947571174,172.579400733,83.1864003531,117.579095603,179.308867016,122.636149,179.409823365,123.46239865,72057594037934000
21,2016/11/01-17:06:52.8300,122.864648185,89.8103337853,62.2219103981,88.2235261978,143.50250954,121.276836198,0.1886145,-0.38353095,-0.279988,-0.0334338,-0.43731011,-0.546856,165.633751252,156.966944163,169.412515939,82.3898437006,116.403384294,178.647212582,100.244936963,112.291068065,148.332027209,72057594037934000
22,2016/11/01-17:06:52.9445,122.526508297,94.3538163718,76.8420584488,78.7637891167,143.816235296,114.533914839,0.1893986,-0.37309161,-0.296652,-0.013101,-0.42873595,-0.593046,161.054679043,160.834791524,161.079247437,81.5582516523,115.856884452,177.724148807,103.208913979,117.833248995,144.965732906,72057594037934000
23,2016/11/01-17:06:53.0939,119.811828264,106.067279028,153.986136631,93.4819274319,140.636537274,128.13828109,0.1823066,-0.3582762354,-0.338507,0.0418535,-0.42429672,-0.60088,158.463133621,161.128683808,156.143398378,78.4714147105,105.078936406,179.574750467,104.051327806,119.640225564,143.532949184,72057594037934000
24,2016/11/01-17:06:53.1901,130.732828192,166.257536095,164.859171424,143.19475179,69.8776939856,134.505762412,0.0419002,-0.4286079,-0.699229,0.2251608,-0.7067587,-0.302745,159.560511148,71.0293332255,153.645206606,81.0161723507,106.327170552,176.662563896,123.619254101,152.600962094,111.386014488,72057594037934000
25,2016/11/01-17:06:53.3202,135.043665996,171.94565877,164.406984339,143.693341565,70.8450796268,134.415874393,0.0787269,-0.42593178,-0.750881,0.224127,-0.714899,-0.299052,160.344460706,89.021257801,150.189098061,82.3035604936,101.711156856,169.015766259,127.385772733,150.170409844,113.426073946,72057594037934000
26,2016/11/01-17:06:53.3667,121.060371901,166.229521964,160.343237977,135.84967732,66.1490262801,140.750170231,0.1194499,-0.41032278,-0.761605,0.1789384,-0.715072,-0.358262,161.9257528,70.5208899792,147.168217814,84.5561061577,99.4424412595,161.7396767,117.309686376,154.374962832,103.746676712,72057594037934000
27,2016/11/01-17:06:53.4356,105.131282538,152.071521806,160.36131725,125.626750995,68.5948651113,132.378145287,0.1577012,-0.37865076,-0.758039,0.1790176,-0.7073947,-0.371008,165.917970344,70.1373071453,147.004358443,101.025061927,107.926700998,163.801510173,117.416553886,153.628801526,98.4624236072,72057594037934000
28,2016/11/01-17:06:53.4876,174.58637572,173.107170047,179.049191837,139.414327012,73.81755634,145.823237241,0.1792088,-0.33918308,-0.729658,0.190385,-0.7202368,-0.377213,157.224675394,40.9584151739,141.061347716,45.595541203,95.3010480595,155.943725718,114.733122746,155.125689573,96.3552106877,72057594037934000
29,2016/11/01-17:06:53.5579,86.7796014489,139.755865572,132.722175301,114.245506167,44.6865151042,119.504198605,0.2068599,-0.36457339,-0.667028,0.1888239,-0.7288769,-0.38038,157.260007226,72.7781381627,145.700695205,101.573856704,113.304194451,162.494877451,123.510919119,124.894270738,92.4670047114,72057594037934000
30,2016/11/01-17:06:53.6401,86.4687863394,139.437181236,133.607224731,117.969939425,45.4922496108,122.052790668,0.2101622,-0.33460443,-0.62715,0.1863216,-0.7391986,-0.37592,154.183584591,41.4204808938,143.957656271,102.034063375,113.510329984,163.768218833,123.165487374,126.644239629,93.7303653736,72057594037934000
31,2016/11/01-17:06:53.7110,118.579311079,167.94258238,135.572848517,125.606173158,66.1517325144,135.13419642,0.1724407,-0.38425974,-0.708814,0.1678095,-0.7731939,-0.383229,151.339942079,49.8197276817,145.445173951,69.1371196427,82.234719926,167.367157451,136.728405057,136.939699892,101.973556473,72057594037934000
