,Date,ElbowLeft_XY,ElbowLeft_XZ,ElbowLeft_YZ,ElbowRight_XY,ElbowRight_XZ,ElbowRight_YZ,HL_position_X,HL_position_Y,HL_position_Z,HR_position_X,HR_position_Y,HR_position_Z,Neck_XY,Neck_XZ,Neck_YZ,ShoulderLeft_XY,ShoulderLeft_XZ,ShoulderLeft_YZ,ShoulderRight_XY,ShoulderRight_XZ,ShoulderRight_YZ,TrackingId
0,2016/11/01-16:57:53.2818,102.434913652,81.2489783209,146.86567964,163.886034272,118.20495366,123.166992446,-0.0640582,-0.7173444,-0.361407,0.238321,-0.5934546,-0.357588,178.631992879,37.0495980202,150.955084253,54.8717519822,65.5005504073,178.289170443,114.35986519,143.762547144,137.191476316,72057594037934000
1,2016/11/01-16:57:53.8768,94.0644708582,74.3692262357,149.9487579,103.01445899,89.1153390067,118.210417984,-0.1070601,-0.7019377,-0.36607,0.0929843,-0.5934471,-0.328737,179.512749893,28.4803799594,150.830724432,57.9110895927,70.3316722438,176.878098366,113.508174391,137.586776321,130.853133591,72057594037934000
2,2016/11/01-16:57:53.9304,131.365587185,113.069337933,157.226561722,99.187390718,44.617092098,104.922424516,-0.1143748,-0.755194,-0.367589,0.0935629,-0.5953181,-0.301396,179.713216878,24.8927785255,152.24801257,77.1751894077,88.8112017859,166.539190028,120.846471174,166.248545735,163.534787402,72057594037934000
3,2016/11/01-16:57:53.9620,144.52175674,122.235740893,166.532101154,96.1581349508,63.0760395592,112.464281328,-0.1429685,-0.7849862,-0.365576,0.0778317,-0.5975469,-0.304126,179.620177202,21.4237468129,153.346783266,88.6265407947,94.8241302498,157.457758366,123.629372988,172.772502609,168.221326229,72057594037934000
4,2016/11/01-16:57:54.0716,159.057373321,131.122039981,154.677447633,90.2797680734,93.6109575674,149.526856161,-0.1071501,-0.8210793,-0.342248,0.0019653,-0.6381469,-0.330003,179.366299965,20.2226419604,156.070348057,90.1789339415,103.478428869,148.740794957,124.434928245,124.843712717,175.336990151,72057594037934000
5,2016/11/01-16:57:54.1422,178.802124137,145.211564288,146.867131584,93.5470035425,92.5212493594,148.824564523,-0.0079838,-0.8068424,-0.313139,-0.0152169,-0.655945,-0.323992,179.794215265,26.9664733887,158.691667016,92.5836828226,128.527108294,140.057922353,118.586874123,129.418630021,167.631401988,72057594037934000
6,2016/11/01-16:57:54.3880,158.972101681,82.339682848,130.242313328,156.551428505,163.846939863,169.086744525,0.1703136,-0.7253669,-0.298733,0.2003071,-0.5568941,-0.651027,149.262926879,22.2365909862,157.171653401,91.2585831039,134.076900607,136.958565099,103.44772277,123.860974881,150.627732097,72057594037934000
7,2016/11/01-16:57:54.4295,177.789429834,131.979993119,172.245529893,166.750943337,171.588634059,177.048008,0.0121966,-0.7686017,-0.194223,0.2595577,-0.5012733,-0.669901,149.46051307,20.8576378492,156.755756991,94.136816411,81.8868536411,99.1592774184,101.767921416,123.753485199,127.974943323,72057594037934000
8,2016/11/01-16:57:54.4565,170.500010305,56.4735744133,156.632535127,153.286360776,159.877133581,172.480838124,0.0091777,-0.725464,-0.205167,0.3091009,-0.4683973,-0.662134,147.950697161,21.8622357961,154.329979074,88.8420156633,23.6846307357,90.4190523987,112.680796694,137.959522026,122.262137117,72057594037934000
9,2016/11/01-16:57:54.4914,169.664606901,44.3681216462,156.719497959,143.382629418,167.2766929,166.901159679,-0.0026067,-0.7211053,-0.20511,0.341635,-0.41199425,-0.663675,146.874924502,23.6515189055,153.407778985,91.0091909046,18.9337221291,90.7533558347,95.0117542379,127.511120554,123.052988703,72057594037934000
10,2016/11/01-16:57:54.5570,173.014339579,20.6935230551,156.186211259,79.8941414576,162.184326578,116.834471946,-0.0028272,-0.7239341,-0.201145,0.3718176,-0.29277438,-0.617472,145.898008988,21.5632134653,152.001485521,95.5256523729,2.96725981268,90.7098746967,124.244208875,166.865416052,134.399493424,72057594037934000
11,2016/11/01-16:57:54.5930,173.251910094,17.0010435277,155.804520932,89.2972585903,158.287676121,131.629468181,0.0024363,-0.7202504,-0.203821,0.3656282,-0.2180161,-0.572014,147.353640848,17.4445454113,150.720843335,95.1645110406,5.48832275491,89.6953697929,170.99305637,179.986651162,172.903132451,72057594037934000
12,2016/11/01-16:57:54.6231,173.882134233,5.11197076582,154.078782917,74.133874225,133.801794797,121.928813095,0.0175541,-0.7366121,-0.20818,0.3479484,-0.1560201,-0.507378,150.860177266,13.6295014615,141.386943557,98.7197987616,14.6330432431,89.1410710741,178.364655971,174.815949044,179.853662901,72057594037934000
13,2016/11/01-16:57:54.6566,115.161065802,1.94963318291,131.349736116,64.0269180847,76.8076430412,101.984752716,0.0026832,-0.6740682,-0.205306,0.3247251,-0.1353988,-0.433507,162.981336204,134.254999602,151.688342617,136.60180174,90.3396581877,63.7486976374,164.719405976,177.163520042,164.603198567,72057594037934000
14,2016/11/01-16:57:54.6891,104.849038139,5.33816173942,127.836460883,70.4115971885,29.5019852041,103.079257621,-0.0018862,-0.6477696,-0.201794,0.1791952,0.0502821,-0.315349,160.282822751,80.6395167721,153.380628015,146.153463341,92.2099476748,59.5268042774,148.056203364,175.714144549,146.656830084,72057594037934000
15,2016/11/01-16:57:54.7551,63.7821069532,63.5569691878,156.646003636,27.0538786645,23.5632774951,54.5078459503,0.0792414,-0.5138677,0.038211,0.222707,-0.08312,-0.219421,159.968241767,47.8948284596,154.849727638,145.254104157,91.4540572844,59.418356064,154.539981437,178.780312353,152.424322105,72057594037934000
