,Date,ElbowLeft_XY,ElbowLeft_XZ,ElbowLeft_YZ,ElbowRight_XY,ElbowRight_XZ,ElbowRight_YZ,HL_position_X,HL_position_Y,HL_position_Z,HR_position_X,HR_position_Y,HR_position_Z,Neck_XY,Neck_XZ,Neck_YZ,ShoulderLeft_XY,ShoulderLeft_XZ,ShoulderLeft_YZ,ShoulderRight_XY,ShoulderRight_XZ,ShoulderRight_YZ,TrackingId
0,2016/11/15-15:04:20.1206,175.893227272,169.064748651,166.739912196,151.715867278,118.835527103,176.161238042,-0.011505,-0.7183179,0.311941,0.029112,-0.690411,-0.2438772,133.985510884,92.0497688966,167.599906665,121.033221646,175.322443956,118.249552696,116.197636437,135.953201326,129.954280741,72057594037927968
1,2016/11/15-15:04:20.7287,176.016188724,175.490258118,170.078519033,150.825402441,119.110440239,176.062223942,-0.0152085,-0.7078295,0.309424,0.024542,-0.6842904,-0.2455978,133.173401511,89.8036614913,168.726534798,118.534428846,173.451241109,115.800467112,115.84392123,135.275839385,130.801891493,72057594037927968
2,2016/11/15-15:04:20.7628,176.009650966,175.701798533,170.557036566,147.834338623,116.969446963,176.7923879,-0.0198378,-0.7080493,0.309332,0.0193417,-0.679722,-0.2468736,133.116583436,89.286759073,169.373478517,116.547917222,172.595616001,114.506735675,116.233253613,136.753720364,131.669426834,72057594037927968
3,2016/11/15-15:04:20.7924,176.879412135,173.58928912,171.496508862,143.34616989,108.269954818,176.622232529,-0.0247592,-0.7139408,0.307866,0.021863,-0.6665311,-0.2432692,133.101300774,89.6402595817,170.234078772,114.09944669,171.979499434,113.043654198,118.608354577,144.415156338,132.49050733,72057594037927968
4,2016/11/15-15:04:20.8696,176.473485936,173.857989993,177.318274539,136.965095553,99.7598145179,179.685140127,-0.0286918,-0.7198761,0.307119,0.018085,-0.6659195,-0.2395339,133.441174733,91.2229961776,170.551363264,112.554885875,162.014840004,106.614866696,120.96681311,152.979238092,131.517913184,72057594037927968
5,2016/11/15-15:04:20.8933,176.514071519,173.390251761,177.573201589,133.680297657,94.4387623988,178.023570514,-0.0318307,-0.7320023,0.306614,0.0206143,-0.6621319,-0.2367276,134.023914163,94.0774046003,171.7259621,111.302973971,162.2541362,106.133833243,122.156649241,158.497737653,130.501651968,72057594037927968
6,2016/11/15-15:04:20.9353,176.188719738,166.73900975,168.366537187,131.602612512,89.5565263713,176.015328639,-0.0315751,-0.7157727,0.302543,0.0311197,-0.6536609,-0.2312939,134.755053497,96.4748593632,172.290358436,110.892707213,173.599440873,112.992836427,123.525327932,163.944897306,129.573015997,72057594037927968
7,2016/11/15-15:04:20.9720,176.361585125,167.857222375,179.78622548,133.008962009,80.3309054507,178.508291387,-0.0320722,-0.7156649,0.304047,0.0592358,-0.6354518,-0.2151609,134.688742419,96.4403714434,172.637293614,109.283996246,163.977405985,106.093158344,125.305214217,171.046725651,128.583423823,72057594037927968
8,2016/11/15-15:04:21.0191,175.921370409,168.236498796,178.848070977,130.402972771,75.7865938192,177.0784891,-0.0324598,-0.7163055,0.303232,0.0701093,-0.6296948,-0.2072798,134.679912139,96.9539722185,173.080746,109.036439816,164.837454114,106.458357752,126.434977999,175.381067039,128.038084339,72057594037927968
9,2016/11/15-15:04:21.0692,176.425096619,172.050811447,177.994998346,127.73641034,70.1397842363,175.641540049,-0.0348179,-0.7332679,0.30631,0.0727504,-0.6287568,-0.2045716,137.056949626,97.307965566,170.690865499,108.172958868,163.138952986,105.718959483,126.812607557,178.586174823,127.647811169,72057594037927968
