,Date,ElbowLeft_XY,ElbowLeft_XZ,ElbowLeft_YZ,ElbowRight_XY,ElbowRight_XZ,ElbowRight_YZ,HL_position_X,HL_position_Y,HL_position_Z,HR_position_X,HR_position_Y,HR_position_Z,Neck_XY,Neck_XZ,Neck_YZ,ShoulderLeft_XY,ShoulderLeft_XZ,ShoulderLeft_YZ,ShoulderRight_XY,ShoulderRight_XZ,ShoulderRight_YZ,TrackingId
0,2016/10/31-17:42:15.6225,169.966143229,140.770974559,148.057279425,146.489497207,84.4626453051,165.449489966,-0.3557567,-0.7100656,0.137884,0.1063877,-0.6786211,-0.070054,170.138725252,66.4770132568,153.934769148,137.853292636,134.285747407,162.184096833,148.77192388,133.483600975,137.327652399,72057594037927968
1,2016/10/31-17:42:17.6225,172.845248705,128.336473095,143.770585823,148.071552739,78.6772921947,162.45002015,-0.3698468,-0.7020891,0.134105,0.0935397,-0.6926976,-0.06724,165.369726886,75.8585011927,154.606135512,136.874870191,134.593539249,166.595528586,147.154310086,138.249474009,139.129659911,72057594037927968
2,2016/10/31-17:42:17.6926,173.648815354,117.705893203,138.664289731,124.843475417,12.8490810276,177.187681272,-0.388072,-0.7003467,0.127393,0.0176511,-0.6854773,-0.104703,162.624104227,83.2631533658,156.060958823,136.710016066,134.616764962,167.665177487,146.917368584,145.11767547,141.814315682,72057594037927968
3,2016/10/31-17:42:17.7564,179.326728153,98.5195834655,120.52352171,154.384491761,76.8512949625,150.414141126,-0.4278607,-0.6495052,0.110839,0.0710676,-0.7196214,-0.060062,160.612409251,90.303577231,157.176355526,138.979396613,134.108537841,164.449636978,145.999941379,149.795944991,143.664544654,72057594037927968
4,2016/10/31-17:42:17.8945,151.097720658,96.4812393643,109.575436449,161.022959308,81.1412215073,135.380660264,-0.4481856,-0.6326319,0.087439,0.1370712,-0.6837291,0.083381,156.687913457,93.6440831983,156.107723979,159.036442051,145.124039609,152.824683936,144.472557358,155.043461998,145.117538218,72057594037927968
5,2016/10/31-17:42:17.9591,142.022562699,89.030201381,103.173600217,163.704869957,72.574929088,129.314699191,-0.4611111,-0.6307152,0.062781,0.1444141,-0.734186,0.071346,158.368356027,91.9810832581,155.533788808,163.357572647,146.368670299,150.286189414,144.970148484,163.157544652,147.799610444,72057594037927968
6,2016/10/31-17:42:18.0112,141.950286084,93.6100811598,114.207002229,176.885543938,64.1746430909,146.278191994,-0.4644491,-0.6424965,0.03779,0.1471059,-0.7599635,0.006926,176.817668094,80.4178600946,151.917519882,154.894846753,156.349997087,179.23135101,142.027495379,177.697822402,149.249951033,72057594037927968
7,2016/10/31-17:42:18.0326,133.837476527,107.574669623,136.875721777,176.296012149,52.35072361,148.098564583,-0.4812028,-0.6509994,-0.007838,0.1226073,-0.7739212,-0.045795,173.03186051,83.2888348185,152.117606164,155.570176799,175.401927556,146.862707388,142.548391902,168.513858222,150.665400825,72057594037927968
8,2016/10/31-17:42:18.0849,129.329908945,115.963295574,155.111029885,174.751416873,33.0685639596,158.163003783,-0.4783061,-0.6282788,-0.035314,0.0970415,-0.759537,-0.108158,173.750831845,80.4313810902,151.7231138,156.036045527,173.590144359,123.450158051,140.649320082,152.902441713,154.248577386,72057594037927968
9,2016/10/31-17:42:18.1345,125.397305723,110.718799274,168.144034564,171.423383718,121.749231801,168.142415145,-0.4653899,-0.6297219,-0.055086,0.0601321,-0.7557888,-0.149155,173.398493287,82.4528486235,151.849033197,151.090746795,168.453499964,95.4913322246,140.460780754,159.468241086,148.399088981,72057594037927968
