,Date,ElbowLeft_XY,ElbowLeft_XZ,ElbowLeft_YZ,ElbowRight_XY,ElbowRight_XZ,ElbowRight_YZ,HL_position_X,HL_position_Y,HL_position_Z,HR_position_X,HR_position_Y,HR_position_Z,Neck_XY,Neck_XZ,Neck_YZ,ShoulderLeft_XY,ShoulderLeft_XZ,ShoulderLeft_YZ,ShoulderRight_XY,ShoulderRight_XZ,ShoulderRight_YZ,TrackingId
0,2016/11/01-17:01:38.0715,176.998872164,178.080788614,178.434312211,64.6248853939,79.2731646184,104.238764593,-0.0323181,-0.6897108,-0.465008,0.0480423,-0.4356585,-0.300942,147.642571345,76.4474381211,178.04866374,103.961087625,52.1276059773,68.6009617204,127.600326006,151.673028596,152.601891748,72057594037934000
1,2016/11/01-17:01:38.7804,176.50017741,178.128306749,176.944254508,58.904721985,76.7784964836,96.5594365767,-0.0513616,-0.5294635,-0.467441,0.1017477,-0.431571,-0.305131,148.787295706,84.5210002513,172.698586004,104.148133944,52.1787219125,68.9863626669,129.560564801,165.637026486,149.221074076,72057594037934000
2,2016/11/01-17:01:38.8082,179.257039812,175.498487159,150.66334184,50.1993565854,61.1794822919,89.6822791689,-0.0604162,-0.4774711,-0.464135,0.1232297,-0.4328226,-0.314478,149.524953781,85.1091154965,169.207760827,104.573262229,52.5398754765,69.9056191054,135.558547861,177.468029222,147.22143678,72057594037934000
3,2016/11/01-17:01:38.8438,179.699370915,175.691860403,150.998228033,44.0463843609,69.0509274423,87.4633167229,-0.0568792,-0.4777311,-0.464044,0.1534748,-0.4270187,-0.324866,148.823797489,85.4049899035,167.376101266,104.259789891,53.1049940368,70.0570266255,134.950163172,172.41825222,152.04540286,72057594037934000
4,2016/11/01-17:01:38.8775,179.239582366,175.811353316,151.335150944,54.6018866515,80.3622427745,99.9777067948,-0.0545065,-0.4808566,-0.464081,0.1723466,-0.4340766,-0.338641,149.764817741,89.1824822573,168.99086221,103.626477181,54.4506533327,70.5688723958,133.283381685,165.977293279,155.445144742,72057594037934000
5,2016/11/01-17:01:38.9101,14.9584994889,172.306563247,136.806407971,54.8389599118,97.7068170446,100.986509148,-0.0640831,-0.4422442,-0.460684,0.2088678,-0.4305511,-0.339949,149.884915607,88.0991512582,166.991386181,103.381418216,54.5403772077,70.3042394271,130.101401772,162.4882248,158.444304996,72057594037934000
6,2016/11/01-17:01:38.9441,174.730745088,178.718791073,160.78705443,28.0134555641,108.704499459,97.3841128051,-0.0520247,-0.5088384,-0.469101,0.2267609,-0.4307052,-0.351785,150.16451798,87.2393305381,165.354367778,102.095540818,57.5388228846,71.6540872564,129.804473896,160.631814536,161.604612394,72057594037934000
7,2016/11/01-17:01:38.9772,171.173461742,176.464705377,171.477520721,23.8737004952,110.20841506,97.9364594741,-0.047029,-0.5565306,-0.46974,0.2416417,-0.4312672,-0.356687,150.922206891,85.8044601665,162.947543394,101.492779604,58.9490488918,72.3863290277,129.987386651,160.152273929,163.246715764,72057594037934000
8,2016/11/01-17:01:39.0523,165.444231684,173.168083159,150.738750168,25.6484348036,104.148727457,93.9145704944,-0.0688778,-0.5561555,-0.471872,0.2390106,-0.4253786,-0.343885,157.233869946,90.5079445017,159.525552505,109.151337224,67.0072185984,94.745068938,126.154983646,160.758482165,173.015680645,72057594037934000
9,2016/11/01-17:01:39.0798,162.781235981,168.935878711,150.578935413,24.4282380661,103.43937182,92.9907447824,-0.0872174,-0.5545643,-0.471891,0.2189992,-0.4279306,-0.337135,162.550145039,98.3174651741,157.84237488,112.304911683,75.9593590431,102.578112449,126.20222775,161.996894626,173.412791348,72057594037934000
10,2016/11/01-17:01:39.1149,26.4372190238,167.737826304,122.679945127,24.0373861876,99.3679136167,90.9050122942,-0.1324429,-0.4318562,-0.460624,0.2031827,-0.4282852,-0.332794,164.956783575,93.5805768293,156.627803688,114.328874662,84.5135162088,101.880290823,126.639962553,166.042238533,173.450198733,72057594037934000
11,2016/11/01-17:01:39.1469,166.541434431,168.022598529,162.339042806,31.3846081799,98.0343329278,91.8727722961,-0.1084564,-0.6434369,-0.465115,0.1837909,-0.4417906,-0.331241,165.960852664,90.6121741414,156.270287132,113.058261383,86.6047089557,106.655165956,126.558976729,167.97695042,174.356154209,72057594037934000
12,2016/11/01-17:01:39.2100,72.5143598368,97.5283004086,120.194984231,36.8039546083,115.253054133,94.6082809671,0.0937074,-0.4841387,-0.327814,0.1335468,-0.43831,-0.322938,168.932411138,73.2893066756,158.543480153,123.773669625,123.063790477,169.827740302,119.663489617,149.631134424,176.996870641,72057594037934000
13,2016/11/01-17:01:39.2435,107.747010703,114.680033526,174.420778254,40.454578277,122.662772707,96.4557678042,0.089996,-0.5740104,-0.344469,0.1301486,-0.4382078,-0.332151,169.264226321,75.3272689156,159.937565221,115.242896192,104.032305625,151.804078506,117.964576678,141.676383139,172.819388689,72057594037934000
14,2016/11/01-17:01:39.2764,171.870480611,164.43302308,155.88660948,41.3985502613,126.234677736,97.2546924602,0.1533613,-0.7234575,-0.420692,0.1240588,-0.4409855,-0.337678,170.725545976,69.6687022987,159.315223489,74.8060138385,83.8189782426,177.269455793,117.634675419,137.184678242,168.361387092,72057594037934000
15,2016/11/01-17:01:39.3119,176.403447958,152.581716226,155.238867995,44.8457121782,133.771270541,100.372670535,0.1392701,-0.7181639,-0.421684,0.1198709,-0.4429841,-0.339166,171.876439444,65.0506142128,159.434398472,80.981839643,88.0355754306,174.113686272,116.261971589,128.831645944,162.081731413,72057594037934000
16,2016/11/01-17:01:39.3435,178.036055221,155.25264883,155.92095075,39.7417794018,131.314204342,104.80652638,0.1375528,-0.7026707,-0.425065,0.1224663,-0.4577426,-0.340161,171.813425174,49.945121479,156.91014856,77.8750429025,85.6407237745,170.174184775,122.465928448,130.150323117,153.779679443,72057594037934000
17,2016/11/01-17:01:39.3755,165.168135232,148.73522391,162.717667331,34.2107340362,120.327783819,95.9850013488,0.1074374,-0.7385568,-0.42602,0.1280251,-0.4653173,-0.336582,168.836427322,52.9347812084,154.983352071,91.9110568225,96.4505043393,176.272285363,124.055459033,152.878759555,163.554230805,72057594037934000
18,2016/11/01-17:01:39.4431,151.239376525,128.636444777,154.465746824,17.9711544722,111.098525312,95.9389965244,0.1805141,-0.6775185,-0.382954,0.1797094,-0.41569638,-0.413806,172.159716268,42.3312726697,154.222527157,85.7786777064,95.8239588763,173.245980611,134.481895594,161.9210632,163.216436414,72057594037934000
19,2016/11/01-17:01:39.4774,148.88797193,126.200599251,154.250449002,163.983026115,160.673620516,177.010722955,0.1711785,-0.6771641,-0.372616,0.2160985,-0.6963025,-0.36026,172.932919129,38.6202992695,153.760312587,87.9274205885,99.1875383936,170.410212759,125.470833632,127.129381084,177.026715777,72057594037934000
20,2016/11/01-17:01:39.5111,147.695677515,125.05169148,154.275084808,136.386108408,126.121321602,178.705151598,0.1705967,-0.6803606,-0.36845,0.0919275,-0.7283233,-0.399938,173.689521532,43.2646366836,154.582789,88.3012373821,98.7692647919,170.26792693,124.950995576,127.631740658,174.989582239,72057594037934000
21,2016/11/01-17:01:39.5438,136.832603463,114.375097087,155.170819956,145.838652688,127.693219214,179.271617001,0.1678717,-0.6866152,-0.371726,0.0888634,-0.8212545,-0.443183,173.554952862,43.8757852778,155.855346735,101.271673527,120.866134406,158.164833487,122.630321497,138.313162068,155.851570104,72057594037934000
22,2016/11/01-17:01:39.5761,144.020219117,122.978871264,159.004521189,139.388988057,122.242456114,174.646693591,0.0788702,-0.632732,-0.336025,0.1143723,-0.7354493,-0.4049,170.963732427,51.4268969451,158.488657614,102.982356818,122.446992819,159.161316002,125.786261407,145.55285614,152.932332723,72057594037934000
23,2016/11/01-17:01:39.6137,172.948457525,171.465987654,166.112948413,140.943331204,130.972118199,164.546739336,-0.1065794,-0.7179095,-0.382368,0.1375643,-0.6667594,-0.374406,168.201633953,56.0595927061,159.469745294,101.661886954,122.344992694,156.194779787,121.135315776,141.958119121,149.385262369,72057594037934000
24,2016/11/01-17:01:39.6432,172.715268011,170.802769991,169.81125953,145.473804503,137.296573432,163.881938319,-0.1008284,-0.6937306,-0.394966,0.1384671,-0.6697806,-0.369221,165.655073258,71.0682574019,161.703468599,103.734318165,126.759781786,153.863493634,112.595980642,130.963687461,146.236885584,72057594037934000
25,2016/11/01-17:01:39.6803,171.225725808,168.897017242,170.510334113,162.254672611,150.297267192,176.635845195,-0.0895556,-0.668323,-0.408588,0.1874639,-0.7885892,-0.405127,163.988755133,97.4030299764,167.006079692,108.032384741,128.380628962,157.637767038,111.650255486,122.757880932,155.404170027,72057594037934000
26,2016/11/01-17:01:39.7108,176.518503382,176.396016811,178.818376754,166.520304175,157.05539396,178.199942585,-0.0754481,-0.636566,-0.441431,0.2178702,-0.7947638,-0.393374,164.616974452,119.711673737,174.887480865,108.470362851,124.365143531,161.2614189,105.8808632,112.701194847,162.577490383,72057594037934000
27,2016/11/01-17:01:39.7444,179.749548278,179.25823924,172.817666326,167.14897513,157.341464383,179.150584556,-0.0546043,-0.6026215,-0.48071,0.2515541,-0.8062926,-0.384097,164.8575578,128.984150897,179.172183678,107.820092172,123.566136641,161.145917546,106.760018308,115.472923598,164.663657244,72057594037934000
28,2016/11/01-17:01:39.7779,166.948479038,171.750434638,169.508267317,168.057804194,159.940933339,177.310979861,-0.0536895,-0.5747881,-0.52167,0.2848262,-0.8105483,-0.365317,166.074513201,137.604278366,178.571139456,107.617336518,123.352414165,161.083959585,108.389482238,120.139943276,161.195334842,72057594037934000
29,2016/11/01-17:01:39.8130,152.423209166,160.784387023,154.626621951,168.396159297,165.018501225,174.499463354,-0.0131651,-0.5563169,-0.484433,0.3264067,-0.8265543,-0.34135,167.039647099,149.425541331,175.174941965,108.103648609,124.756939538,148.806247635,100.309594741,114.595748902,15.4607068952,72057594037934000
30,2016/11/01-17:01:39.8435,152.085368646,160.595423818,154.554523319,170.977026507,174.828287139,172.255442045,-0.0213867,-0.6068791,-0.471375,0.3680602,-0.8166227,-0.306253,166.308315726,153.043654792,172.791026216,108.837749873,125.337621903,149.423832724,102.395801109,120.067439341,15.8592097062,72057594037934000
31,2016/11/01-17:01:39.8766,155.247670881,163.4231884,165.344532203,171.439034887,172.485833785,176.696629806,0.01553,-0.5937815,-0.503353,0.4202428,-0.7928851,-0.261499,167.755601162,168.757365113,168.831513564,107.64651966,114.464933608,167.663981178,110.912320644,134.072335516,37.5931454025,72057594037934000
32,2016/11/01-17:01:39.9096,152.839600661,152.094139662,178.960744883,176.361880688,177.386477664,176.093272906,0.0807175,-0.6541188,-0.504308,0.4853989,-0.8144173,-0.245045,167.368993845,177.302112209,162.865230338,109.630123053,111.806753763,176.765231402,113.586498093,142.39649627,49.0918123031,72057594037934000
33,2016/11/01-17:01:39.9422,146.657683133,148.447410109,179.167321933,174.906526902,143.578123398,161.723894061,0.0983352,-0.6339962,-0.53363,0.4988735,-0.7621725,-0.176273,167.932018593,172.694039582,161.087816855,111.707338908,111.805241193,179.19213973,111.328298096,135.096815506,43.8541274666,72057594037934000
34,2016/11/01-17:01:39.9766,150.756184256,152.81524115,177.277305167,177.830072995,167.939612255,170.793084757,0.1400853,-0.6499824,-0.521325,0.52970632,-0.7711878,-0.137824,170.384386014,152.424169775,154.443556794,99.8991985312,104.398094361,171.821504871,153.899565898,138.877952735,117.826707852,72057594037934000
35,2016/11/01-17:01:40.0104,127.607050925,121.854544087,175.536326764,179.645753699,159.447640976,163.460047873,0.2656733,-0.6022292,-0.450465,0.55278052,-0.7596904,-0.10333,165.660666215,86.2066584938,145.360019914,101.351916969,109.683011464,164.026082808,152.700189972,136.416049315,115.748361105,72057594037934000
36,2016/11/01-17:01:40.0428,134.453062002,148.782833984,159.627180831,179.495012357,162.331662871,165.038615255,0.178729,-0.6089801,-0.566268,0.60630942,-0.7945696,-0.071521,166.089470921,82.5845520329,142.896007638,103.218734749,112.032586199,158.619210899,155.312902705,124.175410868,106.280532245,72057594037934000
