,Date,ElbowLeft_XY,ElbowLeft_XZ,ElbowLeft_YZ,ElbowRight_XY,ElbowRight_XZ,ElbowRight_YZ,HL_position_X,HL_position_Y,HL_position_Z,HR_position_X,HR_position_Y,HR_position_Z,Neck_XY,Neck_XZ,Neck_YZ,ShoulderLeft_XY,ShoulderLeft_XZ,ShoulderLeft_YZ,ShoulderRight_XY,ShoulderRight_XZ,ShoulderRight_YZ,TrackingId
0,2016/10/31-17:36:14.8337,171.400103308,159.047446122,167.990521957,179.529654056,19.3976446977,149.667174008,-0.1615895,-0.6028981,-0.074,0.1363351,-0.7144129,-0.099209,172.112979029,27.3813808265,144.448721361,26.007531419,31.744923162,55.1681699838,113.711461582,133.658239075,134.24919362,72057594037927968
1,2016/10/31-17:36:18.2093,170.778293072,168.226772093,175.826615407,179.338589633,5.4493065498,148.900027777,-0.180777,-0.6033633,-0.039058,0.1304468,-0.720839,-0.096907,174.414542997,29.3393002246,141.825884951,25.6347879997,24.4578055235,48.9247304681,113.785985177,118.628402625,137.478120002,72057594037927968
2,2016/10/31-17:36:18.2263,160.133718154,169.800896581,158.133223454,177.287558238,19.7683581232,150.118951326,-0.1824842,-0.5784122,-0.040353,0.1178519,-0.7296212,-0.094695,172.466572893,35.043307308,144.484468792,18.0465611877,9.50017514489,29.0673131538,112.87489351,93.6419164818,139.84667746,72057594037927968
3,2016/10/31-17:36:18.2463,160.010675306,170.550465773,158.532969676,176.431200194,27.7945432385,149.861471533,-0.1980149,-0.5704552,-0.0143,0.114778,-0.7262539,-0.096382,172.282895245,35.0597138507,143.570452074,17.6087782911,9.85529743471,29.0139562935,113.817554831,85.5705261087,142.526308646,72057594037927968
4,2016/10/31-17:36:18.3414,156.566181504,61.5684740358,147.354721438,176.122263126,27.2205067666,148.017195384,-0.3305854,-0.802023,0.055433,0.1127534,-0.7402826,-0.084811,172.839769851,38.5492963572,145.78413561,140.167507178,142.171773634,170.959401283,116.331182052,84.6547999481,147.607703631,72057594037927968
5,2016/10/31-17:36:18.4286,158.669185543,66.6764790128,146.692516417,176.977936092,18.3586396051,147.725868698,-0.3423794,-0.7802451,0.062218,0.1085349,-0.7375447,-0.085991,172.298966034,40.0263051718,146.523473792,138.91967656,142.874181353,173.070438148,117.585377302,93.4225134639,148.695822714,72057594037927968
6,2016/10/31-17:36:18.5002,158.419317806,82.5127061749,151.09077066,170.316458528,110.609936743,156.590960933,-0.3528019,-0.7659991,0.053053,0.1225327,-0.7242352,-0.056782,173.401524252,44.2535007056,146.963894949,138.824763781,147.38958908,175.869354768,132.902113234,137.053825463,141.3624041,72057594037927968
7,2016/10/31-17:36:18.5719,152.897670541,56.9414240914,137.781112421,161.529774841,110.3992988,156.392956286,-0.3648134,-0.6977514,0.022768,0.2151059,-0.7105477,0.05567,168.255947685,63.2897490601,148.385465761,136.527776089,143.862005998,173.035470446,149.306706126,139.975844724,140.900836146,72057594037927968
8,2016/10/31-17:36:18.6067,142.896439153,77.7601552686,115.285702851,161.282317946,102.681867476,155.056246246,-0.4299071,-0.6711376,-0.020264,0.1516955,-0.6914591,0.061962,169.220802439,72.605576192,148.409726084,153.14375808,150.357487615,158.210668717,150.704721777,141.26688769,143.011223035,72057594037927968
9,2016/10/31-17:36:18.6684,138.434330498,76.6734053928,115.508980349,161.221071037,91.9045182165,149.65741179,-0.4435246,-0.662501,-0.03196,0.1335121,-0.7210208,0.056454,163.40521455,81.0518855107,149.225057176,155.363508926,153.163203288,158.862796722,150.595621836,151.506047936,146.502924182,72057594037927968
10,2016/10/31-17:36:18.7560,121.137132904,97.9965212808,165.435297712,168.868987077,16.7961884925,153.449109459,-0.4511411,-0.6340334,-0.070785,0.0764135,-0.7480012,-0.082312,179.855678195,74.0113742706,148.791227104,154.523924315,172.547693314,119.495024063,136.77211584,158.360251355,149.58116041,72057594037927968
11,2016/10/31-17:36:18.7911,120.74537209,93.2933888977,170.340983732,167.493965331,8.70238935997,158.537378754,-0.4277016,-0.692099,-0.081541,0.0597345,-0.7528168,-0.118382,176.544989408,81.9926407924,150.025448101,152.311343638,164.28129404,109.417241892,136.35850974,153.399813016,150.170746945,72057594037927968
12,2016/10/31-17:36:18.8317,129.032627152,121.836547334,179.574296687,162.393435089,40.8665541178,157.415876761,-0.4417381,-0.6091288,-0.107072,0.0120765,-0.7409478,-0.121124,173.420929196,88.5890367652,150.62635376,151.292239439,162.700917648,107.327196721,134.755072949,144.798450675,152.13224685,72057594037927968
13,2016/10/31-17:36:18.9058,119.023425353,101.871293825,170.855069946,145.542363592,59.718977652,146.707095323,-0.3854143,-0.5593115,-0.191922,-0.0744472,-0.7042875,-0.150193,165.079567789,109.558841722,153.093690653,133.068895992,146.469781907,20.5992719654,135.122497153,147.651890877,154.735701805,72057594037927968
14,2016/10/31-17:36:18.9294,93.5543547314,86.6636159459,157.624995592,150.518775578,59.9979324178,113.839749402,-0.3318705,-0.4534539,-0.252437,-0.0480967,-0.609581,-0.223211,177.576135315,98.2788336941,150.048986914,127.310018451,129.788866629,30.7545495101,137.598709077,139.788855268,175.389925991,72057594037927968
15,2016/10/31-17:36:18.9815,73.3658473651,77.3750929029,148.398372459,166.475022655,78.5922530131,121.660886041,-0.2958853,-0.3970873,-0.246031,-0.0866092,-0.6005667,-0.220737,172.98895758,106.48838917,151.29232737,128.809050528,132.227332948,30.6300982139,126.671108032,129.811668011,175.409895307,72057594037927968
