,Date,ElbowLeft_XY,ElbowLeft_XZ,ElbowLeft_YZ,ElbowRight_XY,ElbowRight_XZ,ElbowRight_YZ,HL_position_X,HL_position_Y,HL_position_Z,HR_position_X,HR_position_Y,HR_position_Z,Neck_XY,Neck_XZ,Neck_YZ,ShoulderLeft_XY,ShoulderLeft_XZ,ShoulderLeft_YZ,ShoulderRight_XY,ShoulderRight_XZ,ShoulderRight_YZ,TrackingId
0,2016/11/01-16:55:08.0558,173.442271525,179.638364585,159.085143913,36.4534201022,85.8428125941,104.565396807,-0.1235106,-0.7050278,-0.341029,0.2261456,-0.4167586,-0.316927,163.616414973,87.235722721,161.222771839,102.620939122,64.4308972813,129.505543754,139.658995954,163.511678149,160.317276575,72057594037934000
1,2016/11/01-16:55:08.9885,164.064647799,145.871465896,158.294909646,22.4411220115,99.7504941283,95.8403481307,-0.1776281,-0.702142,-0.345026,0.2071557,-0.40624246,-0.340545,169.106946216,79.28904046,160.561423823,109.985349246,103.851330203,145.844219591,129.181601804,152.746878351,176.830034246,72057594037934000
2,2016/11/01-16:55:09.0315,149.339425545,149.606524276,154.228565902,23.842100446,88.66243075,91.4415918487,0.0080833,-0.6990441,-0.328686,0.2045579,-0.40925777,-0.336264,170.341459102,79.5445504567,160.893085306,106.434000082,89.0580053908,133.183363499,132.563498845,162.568526964,177.700473916,72057594037934000
3,2016/11/01-16:55:09.0916,147.950360774,144.905580993,161.81404651,23.1492377897,88.5009977761,85.8935983801,-0.0020285,-0.7053294,-0.336119,0.1731458,-0.41215098,-0.331514,171.42315809,72.4137746571,151.593160281,108.603052023,93.414197633,132.141852096,130.236873091,155.886405208,148.364411127,72057594037934000
4,2016/11/01-16:55:09.1517,146.553846271,144.213067411,164.043717383,178.420082037,118.282999949,117.041777556,0.0097923,-0.7131543,-0.392954,0.3041048,-0.5368491,-0.310273,174.676243604,63.8303647436,149.583718953,108.361936755,94.7024207172,135.106589781,130.679286331,157.930981769,148.00137853,72057594037934000
5,2016/11/01-16:55:09.2288,124.047469864,156.199808729,143.145703987,171.507216133,116.438509138,113.326809378,-0.2644317,-0.5028223,-0.331362,0.2960815,-0.5367299,-0.302517,174.945255205,56.2457205165,148.942778284,106.312402398,93.283985133,134.602606663,129.128025452,160.3286342,153.128585588,72057594037934000
6,2016/11/01-16:55:09.2954,101.538086577,155.601749448,123.811868081,170.223471474,113.823791859,133.421450153,-0.3073695,-0.4469826,-0.310088,0.2757736,-0.6631864,-0.282165,179.424438793,38.5757392359,148.489561447,112.161862384,114.226028535,176.665517733,123.661910291,158.486621691,152.351992205,72057594037934000
7,2016/11/01-16:55:09.3680,135.856256318,156.588316344,155.604105584,136.9500672,102.191600312,111.682539008,-0.3078097,-0.4878947,-0.322572,0.168101,-0.5478125,-0.384844,178.683120537,39.5350747007,150.481296643,118.362865519,124.008019043,169.507488122,121.488737542,153.659729318,147.251936968,72057594037934000
8,2016/11/01-16:55:09.3870,61.8834983388,91.2693881327,88.7600395911,130.940741135,115.998110405,111.601250549,0.1562476,-0.34054932,-0.277902,0.1504288,-0.5285754,-0.36111,178.804134216,23.2567440188,150.308060702,117.988540106,122.783698368,171.034078292,118.443231703,138.926620083,138.548222941,72057594037934000
9,2016/11/01-16:55:09.5297,81.2423813382,138.278074077,109.711236149,159.287558257,148.04138169,178.515670883,0.1498783,-0.37973512,-0.479603,0.1925454,-0.7480136,-0.379802,177.007845479,10.8138837722,157.526573217,96.0604217152,121.862550909,154.243717664,127.251396166,145.722089049,154.891671059,72057594037934000
